plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,950,24,9.78380001325146,70.28215448,9.785,71.003,9.787,71.694,9.789,72.357,9.791,72.994,9.793,73.607
1,898,24,10.014933344571,69.21588148000001,10.018,69.996,10.022,70.743,10.026,71.46,10.029,72.149,10.032,72.812
1,821,24,8.84382329219213,63.149608320000006,8.853,64.073,8.864,64.957,8.875,65.805,8.885,66.62,8.893,67.399
1,2363,24,11.6149765784613,72.3917346,11.665,73.664,11.728,74.884,11.792,76.055,11.847,77.181,11.895,78.265
1,2311,24,10.1066066788719,68.37926728,10.133,69.501,10.165,70.57,10.197,71.595,10.225,72.579,10.249,73.526
1,2246,24,9.85949665704943,69.11745628,9.878,70.171,9.901,71.18,9.925,72.148,9.945,73.077,9.963,73.97
1,2114,24,10.5153200129411,72.34580283999999,10.526,73.297,10.539,74.208,10.552,75.082,10.564,75.921,10.574,76.728
1,2068,24,10.3193633563488,67.6345166,10.327,68.53,10.337,69.388,10.347,70.211,10.355,71.001,10.362,71.761
1,1983,24,10.3328499809603,72.86089471999999,10.341,73.778,10.352,74.656,10.363,75.494,10.372,76.295,10.38,77.065
1,1915,24,9.59591667763609,71.77821752,9.602,72.645,9.61,73.475,9.618,74.27,9.624,75.033,9.63,75.767
1,1858,24,9.6981500156163,68.62204944,9.705,69.515,9.714,70.37,9.723,71.19,9.731,71.978,9.738,72.735
1,1802,24,10.0848933490941,66.47638008,10.092,67.366,10.101,68.218,10.11,69.036,10.118,69.822,10.125,70.578
1,1753,24,9.09557668255957,69.82611772,9.099,70.632,9.104,71.403,9.109,72.142,9.113,72.852,9.116,73.535
1,1693,24,9.3979200056622,72.80512044,9.402,73.624,9.407,74.408,9.412,75.159,9.416,75.88,9.42,76.574
1,1599,24,8.98343667245433,70.35433296,8.986,71.103,8.989,71.82,8.992,72.508,8.994,73.168,8.996,73.803
1,1534,24,9.94148333657693,72.15551411999999,9.944,72.912,9.947,73.637,9.95,74.332,9.953,75.0,9.955,75.642
1,1479,24,10.5707333539285,74.43241708000001,10.573,75.19,10.576,75.916,10.579,76.613,10.582,77.282,10.584,77.926
1,1420,24,10.3132166577681,70.15092088,10.315,70.878,10.317,71.575,10.319,72.244,10.321,72.887,10.323,73.505
1,1373,24,10.1979733065099,70.77428048,10.2,71.488,10.202,72.172,10.204,72.829,10.206,73.46,10.207,74.067
1,1251,24,9.90468002080603,69.55052716,9.906,70.242,9.907,70.904,9.909,71.54,9.91,72.151,9.911,72.739
1,1192,24,9.43766000945423,70.42979228,9.439,71.101,9.44,71.744,9.441,72.361,9.442,72.954,9.443,73.525
1,1138,24,9.44380334772207,70.26246944,9.445,70.969,9.447,71.646,9.449,72.295,9.451,72.919,9.452,73.519
1,1084,24,9.64260664394047,69.58989724,9.645,70.359,9.648,71.096,9.651,71.803,9.654,72.482,9.657,73.135
1,2555,24,10.8317266451509,73.82218084,10.872,75.042,10.922,76.21,10.972,77.331,11.015,78.408,11.053,79.444
1,2452,24,10.5757999212734,72.99869,10.599,74.093,10.628,75.141,10.657,76.146,10.682,77.111,10.704,78.038
1,2256,24,10.1569433627334,69.55052716,10.167,70.489,10.179,71.388,10.191,72.25,10.202,73.078,10.211,73.874
1,2197,24,10.3114366807587,67.46391292,10.318,68.347,10.327,69.193,10.336,70.004,10.344,70.783,10.351,71.533
1,2133,24,10.3435566827134,71.17126212000001,10.348,71.999,10.354,72.792,10.36,73.553,10.365,74.283,10.369,74.985
1,2069,24,9.93987663888956,67.08333548,9.944,67.891,9.949,68.665,9.954,69.407,9.958,70.12,9.962,70.806
