plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,369,24,10.2029000004061,72.06036976,10.213,73.013,10.227,73.93,10.241,74.81,10.253,75.656,10.263,76.47
1,355,24,9.079240011921,67.69029088,9.082,68.451,9.086,69.193,9.09,69.905,9.093,70.589,9.096,71.248
1,344,24,8.35564000674657,68.04790244,8.357,68.739,8.359,69.415,8.361,70.064,8.362,70.688,8.363,71.288
1,339,24,8.74665334242447,68.20210192,8.747,68.862,8.748,69.507,8.749,70.126,8.75,70.721,8.751,71.294
1,335,24,8.668816706059,72.40485796,8.669,73.036,8.67,73.656,8.671,74.251,8.672,74.823,8.673,75.373
1,322,24,9.08799334755881,71.77165584000001,9.089,72.431,9.09,73.08,9.091,73.703,9.092,74.302,9.093,74.879
1,315,24,9.01002662012898,71.74868996,9.011,72.405,9.012,73.053,9.013,73.675,9.014,74.273,9.015,74.849
1,302,24,9.53799336252437,69.7014458,9.539,70.355,9.54,71.01,9.541,71.639,9.542,72.244,9.543,72.826
1,293,24,9.16767668240294,70.28543531999999,9.168,70.911,9.169,71.539,9.17,72.142,9.171,72.722,9.172,73.281
1,285,24,8.76251336654387,67.09973968,8.763,67.719,8.764,68.344,8.765,68.944,8.766,69.521,8.767,70.076
1,278,24,9.60305997899983,69.5866164,9.604,70.249,9.606,70.918,9.608,71.56,9.609,72.178,9.61,72.773
1,276,24,9.11692002482594,67.03084204,9.117,67.657,9.118,68.289,9.119,68.896,9.12,69.48,9.121,70.042
1,269,24,8.78532001215833,66.18766615999999,8.786,66.802,8.787,67.419,8.788,68.011,8.789,68.581,8.79,69.13
1,10,24,8.33927002332423,64.44882095999999,8.34,65.043,8.34,65.636,8.34,66.205,8.34,66.753,8.34,67.28
1,262,24,8.65008332694963,66.01378163999999,8.65,66.633,8.651,67.252,8.652,67.846,8.653,68.418,8.654,68.968
1,257,24,9.0020367154876,70.65945108,9.003,71.302,9.004,71.945,9.005,72.562,9.006,73.155,9.007,73.726
1,8,24,8.54279664234083,64.35695744,8.543,64.987,8.544,65.615,8.545,66.218,8.546,66.798,8.547,67.356
1,248,24,8.76108332469729,67.25065832,8.762,67.899,8.763,68.544,8.764,69.164,8.765,69.76,8.766,70.333
1,242,24,8.05504338561857,66.35170816,8.055,66.964,8.056,67.571,8.057,68.154,8.058,68.715,8.058,69.255
1,239,24,8.97326000201716,66.92257432,8.974,67.616,8.976,68.305,8.978,68.967,8.98,69.601,8.981,70.211
1,237,24,8.19378339508536,68.56299432,8.195,69.233,8.196,69.895,8.197,70.531,8.198,71.142,8.199,71.73
1,4,24,8.19706998221947,60.87926704,8.199,61.637,8.203,62.381,8.207,63.095,8.21,63.781,8.213,64.441
1,232,24,9.83007665415343,67.73950348,9.841,68.688,9.856,69.615,9.871,70.504,9.884,71.359,9.895,72.182
1,392,24,9.9333299900585,74.99015988,9.94,75.874,9.949,76.728,9.958,77.548,9.966,78.335,9.973,79.093
1,23,24,8.70319999182797,65.15092072,8.704,65.849,8.706,66.533,8.708,67.189,8.71,67.82,8.711,68.427
1,370,24,8.3498800302691,66.44357167999999,8.35,67.085,8.351,67.712,8.352,68.314,8.353,68.893,8.354,69.45
1,357,24,8.42441999585313,71.28609152,8.425,71.896,8.426,72.493,8.427,73.066,8.427,73.617,8.427,74.148
1,349,24,8.2972166886696,71.27952984,8.297,71.873,8.297,72.455,8.297,73.013,8.297,73.55,8.297,74.067
1,340,24,8.46864666292934,63.667981039999994,8.469,64.26,8.469,64.842,8.469,65.401,8.469,65.939,8.469,66.457
1,338,24,7.96280669263831,64.40288919999999,7.963,64.972,7.963,65.534,7.963,66.074,7.963,66.593,7.963,67.093
1,328,24,8.87097666207019,70.23622272,8.871,70.837,8.872,71.435,8.873,72.009,8.873,72.561,8.873,73.093
1,320,24,8.16129334280229,69.1272988,8.161,69.688,8.161,70.247,8.161,70.783,8.161,71.299,8.161,71.796
1,310,24,8.36423000932903,66.8307108,8.364,67.394,8.364,67.959,8.364,68.502,8.364,69.024,8.364,69.527
1,304,24,8.10179003828217,65.65945092000001,8.102,66.211,8.102,66.772,8.102,67.311,8.102,67.828,8.102,68.326
1,296,24,7.7886000122568,65.61023832000001,,,,,,,,,,
1,291,24,8.69591000465927,68.44816492,8.696,69.019,8.696,69.603,8.696,70.164,8.696,70.704,8.696,71.224
1,283,24,8.40617334707637,71.14829624,8.406,71.714,8.406,72.286,8.406,72.835,8.406,73.363,8.406,73.871
1,273,24,8.1817866999393,70.97769256,8.182,71.554,8.182,72.133,8.182,72.689,8.182,73.224,8.182,73.739
1,270,24,8.99239003568517,67.88714128,8.993,68.503,8.994,69.123,8.995,69.719,8.996,70.292,8.997,70.844
1,259,24,6.84524666048074,63.599083400000005,6.845,64.141,6.845,64.678,6.845,65.194,6.845,65.69,6.845,66.168
1,254,24,7.86789001600827,65.03609132,7.868,65.622,7.868,66.205,7.868,66.764,7.868,67.302,7.868,67.82
1,250,24,8.2965599938172,65.17388659999999,8.297,65.784,8.298,66.39,8.299,66.972,8.3,67.531,8.3,68.07
1,243,24,8.60446668106653,67.66076332,8.605,68.3,8.606,68.934,8.607,69.542,8.608,70.127,8.609,70.69
1,7,24,8.00985663519071,59.8261174,8.01,60.462,8.011,61.09,8.012,61.693,8.013,62.272,8.014,62.83
1,238,24,8.72343334308009,67.44750872,8.725,68.175,8.728,68.892,8.731,69.58,8.733,70.241,8.735,70.877
1,236,24,9.49885334725409,64.5669312,9.506,65.45,9.516,66.313,9.526,67.142,9.534,67.938,9.541,68.704
1,443,24,9.6358833255465,70.63648520000001,9.639,71.419,9.643,72.18,9.647,72.911,9.651,73.613,9.654,74.289
1,430,24,8.75381333162413,69.34711508,8.754,69.995,8.755,70.629,8.756,71.238,8.757,71.823,8.758,72.387
1,421,24,8.9635466846718,68.71063212,8.964,69.34,8.965,69.958,8.966,70.551,8.967,71.122,8.968,71.671
1,410,24,8.09311334282003,69.143703,8.093,69.719,8.093,70.283,8.093,70.825,8.093,71.346,8.093,71.848
1,402,24,8.3039200157515,70.73491039999999,8.304,71.3,8.304,71.855,8.304,72.388,8.304,72.901,8.304,73.395
1,389,24,8.5292100061616,67.70997592,8.529,68.277,8.529,68.835,8.529,69.371,8.529,69.887,8.529,70.384
1,379,24,7.81775999322096,70.41994976,7.818,70.966,7.818,71.506,7.818,72.025,7.818,72.524,7.818,73.005
1,362,24,8.49734998561173,69.03215444,8.497,69.598,8.497,70.165,8.497,70.709,8.497,71.233,8.497,71.737
1,343,24,8.49379002616477,72.95275824000001,8.494,73.506,8.494,74.066,8.494,74.604,8.494,75.122,8.494,75.62
1,336,24,8.98610334889393,72.88714144000001,8.986,73.435,8.986,74.003,8.986,74.548,8.986,75.073,8.986,75.578
