plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,369,24,10.2029000004061,72.06036976,10.218,73.076,10.262,74.216,10.306,75.31,10.344,76.36,10.377,77.37
1,344,24,8.35564000674657,68.04790244,8.358,68.793,8.369,69.681,8.38,70.532,8.39,71.348,8.398,72.131
1,339,24,8.74665334242447,68.20210192,8.748,68.888,8.755,69.713,8.762,70.503,8.768,71.261,8.773,71.989
1,335,24,8.668816706059,72.40485796,8.669,73.043,8.674,73.833,8.679,74.59,8.684,75.316,8.688,76.013
1,322,24,9.08799334755881,71.77165584000001,9.089,72.429,9.097,73.268,9.105,74.072,9.112,74.843,9.118,75.584
1,315,24,9.01002662012898,71.74868996,9.011,72.393,9.02,73.247,9.029,74.065,9.037,74.85,9.044,75.604
1,302,24,9.53799336252437,69.7014458,9.539,70.352,9.551,71.253,9.563,72.116,9.574,72.945,9.583,73.741
1,293,24,9.16767668240294,70.28543531999999,9.168,70.914,9.179,71.798,9.19,72.646,9.199,73.459,9.207,74.24
1,278,24,9.60305997899983,69.5866164,9.604,70.278,9.619,71.206,9.634,72.096,9.646,72.946,9.657,73.763
1,269,24,8.78532001215833,66.18766615999999,8.786,66.811,8.791,67.589,8.796,68.335,8.8,69.051,8.804,69.736
1,10,24,8.33927002332423,64.44882095999999,8.34,65.046,8.343,65.769,8.346,66.462,8.349,67.127,8.351,67.767
1,262,24,8.65008332694963,66.01378163999999,8.65,66.633,8.654,67.38,8.658,68.096,8.661,68.78,8.664,69.438
1,257,24,9.0020367154876,70.65945108,9.003,71.307,9.007,72.072,9.011,72.805,9.015,73.509,9.018,74.186
1,8,24,8.54279664234083,64.35695744,8.543,64.998,8.546,65.725,8.549,66.422,8.552,67.092,8.554,67.736
1,248,24,8.76108332469729,67.25065832,8.762,67.91,8.765,68.64,8.768,69.34,8.771,70.012,8.773,70.655
1,242,24,8.05504338561857,66.35170816,8.055,66.973,8.057,67.647,8.059,68.294,8.06,68.915,8.061,69.512
1,239,24,8.97326000201716,66.92257432,8.975,67.628,8.979,68.39,8.983,69.117,8.987,69.815,8.99,70.486
1,237,24,8.19378339508536,68.56299432,8.195,69.254,8.198,69.985,8.201,70.686,8.204,71.359,8.206,72.005
1,232,24,9.83007665415343,67.73950348,9.844,68.734,9.867,69.735,9.89,70.695,9.91,71.617,9.927,72.504
1,392,24,9.9333299900585,74.99015988,9.942,75.905,9.972,76.964,10.002,77.979,10.028,78.953,10.05,79.888
1,370,24,8.3498800302691,66.44357167999999,8.351,67.095,8.357,67.895,8.363,68.662,8.368,69.398,8.372,70.104
1,357,24,8.42441999585313,71.28609152,8.425,71.887,8.429,72.631,8.433,73.343,8.436,74.026,8.439,74.682
1,349,24,8.2972166886696,71.27952984,8.297,71.849,8.3,72.581,8.303,73.282,8.306,73.954,8.308,74.6
1,340,24,8.46864666292934,63.667981039999994,8.469,64.237,8.474,65.005,8.479,65.741,8.483,66.448,8.486,67.127
1,338,24,7.96280669263831,64.40288919999999,,,,,,,,,,
1,328,24,8.87097666207019,70.23622272,8.871,70.801,8.88,71.657,8.889,72.477,8.897,73.263,8.904,74.018
1,320,24,8.16129334280229,69.1272988,,,,,,,,,,
1,310,24,8.36423000932903,66.8307108,,,,,,,,,,
1,304,24,8.10179003828217,65.65945092000001,,,,,,,,,,
1,296,24,7.7886000122568,65.61023832000001,,,,,,,,,,
1,291,24,8.69591000465927,68.44816492,8.696,69.001,8.701,69.773,8.706,70.513,8.71,71.223,8.713,71.906
